paper_id,title,domain,year,split,semantic_knn,predicted_novel
SKG_MT_208,BERT Enhanced Neural Machine Translation and Sequence Tagging Model for Chinese Grammatical Error Diagnosis,MT,2020,SKG,0.9387027621269226,0
SKG_MT_207,FJWU participation for the WMT20 Biomedical Translation Task,MT,2020,SKG,0.9366145133972168,0
SKG_SA_284,Cross-Lingual Unsupervised Sentiment Classification with Multi-View Transfer Learning,SA,2020,SKG,0.9555996656417848,1
SKG_MT_1149,Subword Segmentation and a Single Bridge Language Affect Zero-Shot Neural Machine Translation,MT,2020,SKG,0.9337345361709596,0
SKG_SUM_160,Multi-XScience A Large-scale Dataset for Extreme Multi-document Summarization of Scientific Articles,SUM,2020,SKG,0.9346485137939452,0
SKG_SUM_170,Jointly Learning to Align and Summarize for Neural Cross-Lingual Summarization,SUM,2020,SKG,0.94944828748703,1
SKG_MT_1143,Vocabulary Adaptation for Domain Adaptation in Neural Machine Translation,MT,2020,SKG,0.9470283389091492,0
SKG_MT_1145,On the Inference Calibration of Neural Machine Translation,MT,2020,SKG,0.9355249404907228,0
SKG_MT_1146,"Machine Translation for English–Inuktitut with Segmentation, Data Acquisition and Pre-Training",MT,2020,SKG,0.9439184069633484,0
SKG_SUM_184,TED A Pretrained Unsupervised Summarization Model with Theme Modeling and Denoising,SUM,2020,SKG,0.9392675161361694,0
NOVEL_DIA_59,Leveraging Slot Descriptions for Zero-Shot Cross-Domain Dialogue StateTracking,DIA,2021,NOVEL,0.9629300832748412,1
NOVEL_DIA_56,MediaSum A Large-scale Media Interview Dataset for Dialogue Summarization,DIA,2021,NOVEL,0.9374068975448608,0
NOVEL_DIA_55,Contextual Rephrase Detection for Reducing Friction in Dialogue Systems,DIA,2021,NOVEL,0.9351077079772948,0
NOVEL_DIA_54,Knowledge-Aware Graph-Enhanced GPT-2 for Dialogue State Tracking,DIA,2021,NOVEL,0.9455934762954712,0
NOVEL_DIA_53,More is Better Enhancing Open-Domain Dialogue Generation via Multi-Source Heterogeneous Knowledge,DIA,2021,NOVEL,0.9458462595939636,0
NOVEL_DIA_52,GOLD Improving Out-of-Scope Detection in Dialogues using Data Augmentation,DIA,2021,NOVEL,0.9458484649658204,0
NOVEL_DIA_51,Adding Chit-Chat to Enhance Task-Oriented Dialogues,DIA,2021,NOVEL,0.9574536085128784,1
NOVEL_DIA_50,Contextualize Knowledge Bases with Transformer for End-to-end Task-Oriented Dialogue Systems,DIA,2021,NOVEL,0.9492884874343872,1
NOVEL_DIA_49,Efficient Dialogue Complementary Policy Learning via Deep Q-network Policy and Episodic Memory Policy,DIA,2021,NOVEL,0.9462920427322388,0
NOVEL_DIA_47,Spoken Language Understanding for Task-oriented Dialogue Systems with Augmented Memory Networks,DIA,2021,NOVEL,0.9435997009277344,0
NOVEL_DIA_45,Neural Path Hunter Reducing Hallucination in Dialogue Systems via Path Grounding,DIA,2021,NOVEL,0.9257707595825196,0
NOVEL_DIA_44,Dialogue State Tracking with a Language Model using Schema-Driven Prompting,DIA,2021,NOVEL,0.9518522024154664,1
NOVEL_DIA_43,Controllable Neural Dialogue Summarization with Personal Named Entity Planning,DIA,2021,NOVEL,0.9362020492553712,0
NOVEL_DIA_42,A Simple and Efficient Multi-Task Learning Approach for Conditioned Dialogue Generation,DIA,2021,NOVEL,0.9469250440597534,0
NOVEL_DIA_41,"Preview, Attend and Review Schema-Aware Curriculum Learning for Multi-Domain Dialogue State Tracking",DIA,2021,NOVEL,0.9848536252975464,1
NOVEL_DIA_40,Zero-Shot Dialogue Disentanglement by Self-Supervised Entangled Response Selection,DIA,2021,NOVEL,0.945058524608612,0
NOVEL_DIA_10,Transferable Persona-Grounded Dialogues via Grounded Minimal Edits,DIA,2021,NOVEL,0.9471548795700072,0
NOVEL_DIA_11,Bot-Adversarial Dialogue for Safe Conversational Agents,DIA,2021,NOVEL,0.9836711883544922,1
NOVEL_DIA_12,Different Strokes for Different Folks Investigating Appropriate Further Pre-training Approaches for Diverse Dialogue Tasks,DIA,2021,NOVEL,0.9265693426132202,0
NOVEL_DIA_13,Reference-Centric Models for Grounded Collaborative Dialogue,DIA,2021,NOVEL,0.9313381314277648,0
NOVEL_DIA_14,RAST Domain-Robust Dialogue Rewriting as Sequence Tagging,DIA,2021,NOVEL,0.9475549459457396,1
NOVEL_DIA_16,"“Nice Try, Kiddo” Investigating Ad Hominems in Dialogue Responses",DIA,2021,NOVEL,0.9753352403640748,1
NOVEL_DIA_17,A Three-Stage Learning Framework for Low-Resource Knowledge-Grounded Dialogue Generation,DIA,2021,NOVEL,0.9510679244995116,1
NOVEL_DIA_18,CoLV A Collaborative Latent Variable Model for Knowledge-Grounded Dialogue Generation,DIA,2021,NOVEL,0.9398626089096068,0
NOVEL_DIA_20,A Comparative Study on Schema-Guided Dialogue State Tracking,DIA,2021,NOVEL,0.935178279876709,0
NOVEL_DIA_21,Simple Conversational Data Augmentation for Semi-supervised Abstractive Dialogue Summarization,DIA,2021,NOVEL,0.9342762231826782,0
NOVEL_MT_62,Uncertainty-Aware Balancing for Multilingual and Multi-Domain Neural Machine Translation Training,MT,2021,NOVEL,0.952513575553894,1
NOVEL_MT_61,Machine Translation of Low-Resource Indo-European Languages,MT,2021,NOVEL,0.9449383020401,0
NOVEL_MT_54,Learning Language Specific Sub-network for Multilingual Machine Translation,MT,2021,NOVEL,0.9851033091545104,1
NOVEL_MT_53,Data Augmentation with Unsupervised Machine Translation Improves the Structural Similarity of Cross-lingual Word Embeddings,MT,2021,NOVEL,0.9717705845832824,1
NOVEL_MT_52,Context-aware Decoder for Neural Machine Translation using a Target-side Document-Level Language Model,MT,2021,NOVEL,0.9529212117195128,1
NOVEL_MT_91,Translating Headers of Tabular Data A Pilot Study of Schema Translation,MT,2021,NOVEL,0.9284208416938782,0
NOVEL_MT_89,Adaptive Nearest Neighbor Machine Translation,MT,2021,NOVEL,0.9853367805480956,1
NOVEL_MT_88,Improving Zero-Shot Translation by Disentangling Positional Information,MT,2021,NOVEL,0.9495807886123656,1
NOVEL_MT_86,mT6 Multilingual Pretrained Text-to-Text Transformer with Translation Pairs,MT,2021,NOVEL,0.9602211713790894,1
NOVEL_MT_83,Introducing Mouse Actions into Interactive-Predictive Neural Machine Translation,MT,2021,NOVEL,0.9313756823539734,0
NOVEL_MT_82,Rule-based Morphological Inflection Improves Neural Terminology Translation,MT,2021,NOVEL,0.9434558749198914,0
NOVEL_MT_81,Improving Neural Machine Translation by Bidirectional Training,MT,2021,NOVEL,0.9413436055183412,0
NOVEL_MT_78,NeurST Neural Speech Translation Toolkit,MT,2021,NOVEL,0.9859176874160768,1
NOVEL_MT_29,Modeling Target-side Inflection in Placeholder Translation,MT,2021,NOVEL,0.9401034116744996,0
NOVEL_MT_26,Multilingual Machine Translation Systems from Microsoft for WMT21 Shared Task,MT,2021,NOVEL,0.9508517384529114,1
NOVEL_MT_63,Breaking the Corpus Bottleneck for Context-Aware Neural Machine Translation with Cross-Task Pre-training,MT,2021,NOVEL,0.9785011410713196,1
NOVEL_MT_23,The NiuTrans Machine Translation Systems for WMT21,MT,2021,NOVEL,0.9340659976005554,0
NOVEL_MT_21,Cascade versus Direct Speech Translation Do the Differences Still Make a Difference,MT,2021,NOVEL,0.9222944974899292,0
NOVEL_MT_19,CUNI systems for WMT21 Multilingual Low-Resource Translation for Indo-European Languages Shared Task,MT,2021,NOVEL,0.9513867497444152,1
NOVEL_MT_17,Investigating Active Learning in Interactive Neural Machine Translation,MT,2021,NOVEL,0.9285383224487304,0
NOVEL_MT_16,SentSim Crosslingual Semantic Evaluation of Machine Translation,MT,2021,NOVEL,0.946126103401184,0
NOVEL_MT_15,Vocabulary Learning via Optimal Transport for Neural Machine Translation,MT,2021,NOVEL,0.9905717968940736,1
NOVEL_MT_11,Do Context-Aware Translation Models Pay the Right Attention,MT,2021,NOVEL,0.9805216789245604,1
NOVEL_MT_49,Neural Machine Translation in Low-Resource Setting a Case Study in English-Marathi Pair,MT,2021,NOVEL,0.9435818791389464,0
NOVEL_MT_47,When is Char Better Than Subword A Systematic Study of Segmentation Algorithms for Neural Machine Translation,MT,2021,NOVEL,0.9884319305419922,1
NOVEL_MT_45,Surprise Language Challenge Developing a Neural Machine Translation System between Pashto and English in Two Months,MT,2021,NOVEL,0.9285638928413392,0
NOVEL_MT_42,Robust Open-Vocabulary Translation from Visual Text Representations,MT,2021,NOVEL,0.9391635656356812,0
NOVEL_MT_40,Smart-Start Decoding for Neural Machine Translation,MT,2021,NOVEL,0.9841068387031556,1
NOVEL_MT_39,Pruning-then-Expanding Model for Domain Adaptation of Neural Machine Translation,MT,2021,NOVEL,0.9509337544441224,1
NOVEL_MT_37,Modeling Bilingual Conversational Characteristics for Neural Chat Translation,MT,2021,NOVEL,0.9893997311592102,1
NOVEL_MT_35,Dynamic Terminology Integration for COVID-19 and Other Emerging Domains,MT,2021,NOVEL,0.9231378436088562,0
NOVEL_MT_31,WeChat Neural Machine Translation Systems for WMT21,MT,2021,NOVEL,0.9105274081230164,0
NOVEL_MT_77,Back-translation for Large-Scale Multilingual Machine Translation,MT,2021,NOVEL,0.9499574899673462,1
NOVEL_MT_74,Unsupervised Neural Machine Translation for Low-Resource Domains via Meta-Learning,MT,2021,NOVEL,0.9591352343559264,1
NOVEL_MT_71,Unsupervised Translation of German–Lower Sorbian Exploring Training and Novel Transfer Methods on a Low-Resource Language,MT,2021,NOVEL,0.938956081867218,0
NOVEL_MT_67,An Alignment-Based Approach to Semi-Supervised Bilingual Lexicon Induction with Small Parallel Corpora,MT,2021,NOVEL,0.9511993527412416,1
NOVEL_MT_66,GWLAN General Word-Level AutocompletioN for Computer-Aided Translation,MT,2021,NOVEL,0.9868783950805664,1
NOVEL_MT_64,GFST Gender-Filtered Self-Training for More Accurate Gender in Translation,MT,2021,NOVEL,0.9496694803237916,1
NOVEL_MT_105,Neural Machine Translation with Inflected Lexicon,MT,2021,NOVEL,0.9314988255500792,0
NOVEL_MT_104,Chinese Opinion Role Labeling with Corpus Translation A Pivot Study,MT,2021,NOVEL,0.949302852153778,1
NOVEL_MT_101,Investigating the Helpfulness of Word-Level Quality Estimation for Post-Editing Machine Translation Output,MT,2021,NOVEL,0.9262876510620116,0
NOVEL_MT_99,Improving Simultaneous Translation by Incorporating Pseudo-References with Fewer Reorderings,MT,2021,NOVEL,0.946185290813446,0
NOVEL_MT_96,Probing Word Translations in the Transformer and Trading Decoder for Encoder Layers,MT,2021,NOVEL,0.9843071103096008,1
NOVEL_MT_93,Zero-Shot Cross-Lingual Transfer of Neural Machine Translation with Multilingual Pretrained Encoders,MT,2021,NOVEL,0.9523439407348632,1
NOVEL_MT_92,Analyzing the Source and Target Contributions to Predictions in Neural Machine Translation,MT,2021,NOVEL,0.9336553812026978,0
NOVEL_MT_25,Learning to Rewrite for Non-Autoregressive Neural Machine Translation,MT,2021,NOVEL,0.9491503834724426,1
NOVEL_MT_24,Improving Speech Translation by Understanding and Learning from the Auxiliary Text Translation Task,MT,2021,NOVEL,0.99025696516037,1
NOVEL_MT_125,Rethinking Data Augmentation for Low-Resource Neural Machine Translation A Multi-Task Learning Approach,MT,2021,NOVEL,0.9492318034172058,1
NOVEL_MT_124,ChrEnTranslate Cherokee-English Machine Translation Demo with Quality Estimation and Corrective Feedback,MT,2021,NOVEL,0.9870719909667968,1
NOVEL_MT_122,HintedBT Augmenting Back-Translation with Quality and Transliteration Hints,MT,2021,NOVEL,0.9515420794487,1
NOVEL_MT_121,Multi-Task Learning with Shared Encoder for Non-Autoregressive Machine Translation,MT,2021,NOVEL,0.9835103750228882,1
NOVEL_MT_120,"BERT, mBERT, or BiBERT A Study on Contextualized Embeddings for Neural Machine Translation",MT,2021,NOVEL,0.9540117383003236,1
NOVEL_MT_118,Cross Attention Augmented Transducer Networks for Simultaneous Translation,MT,2021,NOVEL,0.9348195791244508,0
NOVEL_MT_117,AligNART Non-autoregressive Neural Machine Translation by Jointly Learning to Estimate Alignment and Translate,MT,2021,NOVEL,0.942959189414978,0
NOVEL_MT_116,Harnessing Multilinguality in Unsupervised Machine Translation for Rare Languages,MT,2021,NOVEL,0.9506295323371888,1
NOVEL_MT_115,A Generative Framework for Simultaneous Machine Translation,MT,2021,NOVEL,0.9450758099555968,0
NOVEL_MT_113,Multilingual Unsupervised Neural Machine Translation with Denoising Adapters,MT,2021,NOVEL,0.944280445575714,0
NOVEL_MT_112,Enlivening Redundant Heads in Multi-head Self-attention for Machine Translation,MT,2021,NOVEL,0.929838001728058,0
NOVEL_MT_110,Learning Feature Weights using Reward Modeling for Denoising Parallel Corpora,MT,2021,NOVEL,0.9523590803146362,1
NOVEL_MT_109,The Case for Translation-Invariant Self-Attention in Transformer-Based Language Models,MT,2021,NOVEL,0.9311457872390748,0
NOVEL_MT_108,Lightweight Adapter Tuning for Multilingual Speech Translation,MT,2021,NOVEL,0.9373959302902222,0
NOVEL_MT_107,Diverse Pretrained Context Encodings Improve Document Translation,MT,2021,NOVEL,0.924057960510254,0
NOVEL_MT_10,Distributionally Robust Multilingual Machine Translation,MT,2021,NOVEL,0.9527398347854614,1
NOVEL_MT_5,Towards Modeling the Style of Translators in Neural Machine Translation,MT,2021,NOVEL,0.9478248357772828,1
NOVEL_MT_4,Product Review Translation using Phrase Replacement and Attention Guided Noise Augmentation,MT,2021,NOVEL,0.9395760297775269,0
NOVEL_MT_2,Towards Making the Most of Dialogue Characteristics for Neural Chat Translation,MT,2021,NOVEL,0.9498156309127808,1
NOVEL_MT_0,Investigating Softmax Tempering for Training Neural Machine Translation Models,MT,2021,NOVEL,0.9428442120552064,0
NOVEL_MT_141,Improving the Lexical Ability of Pretrained Language Models for Unsupervised Neural Machine Translation,MT,2021,NOVEL,0.9544001817703248,1
NOVEL_MT_140,From Masked Language Modeling to Translation Non-English Auxiliary Tasks Improve Zero-shot Spoken Language Understanding,MT,2021,NOVEL,0.948322296142578,1
NOVEL_MT_139,Neural Machine Translation with Monolingual Translation Memory,MT,2021,NOVEL,0.9878031611442566,1
NOVEL_MT_137,Translation-based Supervision for Policy Generation in Simultaneous Neural Machine Translation,MT,2021,NOVEL,0.9388532638549804,0
NOVEL_MT_133,Sentiment-based Candidate Selection for NMT,MT,2021,NOVEL,0.9435830116271972,0
NOVEL_MT_132,Integrating Unsupervised Data Generation into Self-Supervised Neural Machine Translation for Low-Resource Languages,MT,2021,NOVEL,0.9454973936080932,0
NOVEL_MT_130,Mutual-Learning Improves End-to-End Speech Translation,MT,2021,NOVEL,0.9394015073776244,0
NOVEL_MT_128,IntelliCAT Intelligent Machine Translation Post-Editing with Quality Estimation and Translation Suggestion,MT,2021,NOVEL,0.9855377078056335,1
NOVEL_MT_127,The JHU-Microsoft Submission for WMT21 Quality Estimation Shared Task,MT,2021,NOVEL,0.9510010480880736,1
NOVEL_MT_167,Non-Autoregressive Translation by Learning Target Categorical Codes,MT,2021,NOVEL,0.9851174354553224,1
NOVEL_MT_165,Studying The Impact Of Document-level Context On Simultaneous Neural Machine Translation,MT,2021,NOVEL,0.9358266592025756,0
NOVEL_MT_161,Difficulty-Aware Machine Translation Evaluation,MT,2021,NOVEL,0.9842340350151062,1
NOVEL_MT_156,Is “moby dick” a Whale or a Bird Named Entities and Terminology in Speech Translation,MT,2021,NOVEL,0.9349403381347656,0
NOVEL_MT_155,Understanding the Properties of Minimum Bayes Risk Decoding in Neural Machine Translation,MT,2021,NOVEL,0.9332724809646606,0
NOVEL_MT_154,Source and Target Bidirectional Knowledge Distillation for End-to-end Speech Translation,MT,2021,NOVEL,0.9803964495658876,1
NOVEL_MT_153,“Wikily” Supervised Neural Translation Tailored to Cross-Lingual Tasks,MT,2021,NOVEL,0.9391485452651978,0
NOVEL_MT_150,Selective Knowledge Distillation for Neural Machine Translation,MT,2021,NOVEL,0.9907204508781432,1
NOVEL_MT_148,Phrase-level Active Learning for Neural Machine Translation,MT,2021,NOVEL,0.9544163942337036,1
NOVEL_MT_144,Glancing Transformer for Non-Autoregressive Neural Machine Translation,MT,2021,NOVEL,0.9838348627090454,1
NOVEL_MT_179,Fast and Accurate Neural Machine Translation with Translation Memory,MT,2021,NOVEL,0.9877514839172364,1
NOVEL_MT_177,SGL Speaking the Graph Languages of Semantic Parsing via Multilingual Translation,MT,2021,NOVEL,0.9396950006484984,0
NOVEL_MT_174,Speechformer Reducing Information Loss in Direct Speech Translation,MT,2021,NOVEL,0.9420593976974488,0
NOVEL_MT_172,SemFace Pre-training Encoder and Decoder with a Semantic Interface for Neural Machine Translation,MT,2021,NOVEL,0.9809679985046388,1
NOVEL_MT_168,Don’t Go Far Off An Empirical Study on Neural Poetry Translation,MT,2021,NOVEL,0.930760383605957,0
NOVEL_MT_198,Multi-Head Highly Parallelized LSTM Decoder for Neural Machine Translation,MT,2021,NOVEL,0.9901374578475952,1
NOVEL_MT_193,It Is Not As Good As You Think! Evaluating Simultaneous Machine Translation on Interpretation Data,MT,2021,NOVEL,0.9335503578186036,0
NOVEL_MT_192,PhoMT A High-Quality and Large-Scale Benchmark Dataset for Vietnamese-English Machine Translation,MT,2021,NOVEL,0.9418121576309204,0
NOVEL_MT_190,The Effect of Round-Trip Translation on Fairness in Sentiment Analysis,MT,2021,NOVEL,0.9272621273994446,0
NOVEL_MT_189,Machine Translated Text Detection Through Text Similarity with Round-Trip Translation,MT,2021,NOVEL,0.9745506048202516,1
NOVEL_MT_187,Crafting Adversarial Examples for Neural Machine Translation,MT,2021,NOVEL,0.9902198910713196,1
NOVEL_MT_186,Attention Calibration for Transformer in Neural Machine Translation,MT,2021,NOVEL,0.9888466000556946,1
NOVEL_MT_185,Discriminative Reranking for Neural Machine Translation,MT,2021,NOVEL,0.97734797000885,1
NOVEL_MT_183,Unsupervised Neural Machine Translation with Universal Grammar,MT,2021,NOVEL,0.931450366973877,0
NOVEL_MT_182,Universal Simultaneous Machine Translation with Mixture-of-Experts Wait-k Policy,MT,2021,NOVEL,0.9507102966308594,1
NOVEL_MT_181,Monotonic Simultaneous Translation with Chunk-wise Reordering and Refinement,MT,2021,NOVEL,0.9434933662414552,0
NOVEL_MT_180,Context-Interactive Pre-Training for Document Machine Translation,MT,2021,NOVEL,0.982465922832489,1
NOVEL_MT_209,Like Chalk and Cheese On the Effects of Translationese in MT Training,MT,2021,NOVEL,0.9355510473251344,0
